User_ID,Age,Gender,Total_App_Usage_Hours,Daily_Screen_Time_Hours,Number_of_Apps_Used,timestamp,hour,Gaming_App_Usage_Hours,Location,day_of_week
715,56,Male,1.08,2.54,10,2.03,3.31,4.6,Phoenix,Monday
716,55,Female,1.63,13.5,26,1.35,3.58,2.91,Phoenix,Tuesday
717,51,Female,3.48,10.29,29,0.99,1.34,2.67,Chicago,Wednesday
718,55,Male,2.44,13.38,3,3.92,1.58,2.98,Phoenix,Thursday
719,51,Female,5.39,3.95,12,4.55,0.63,1.83,Los Angeles,Friday
720,35,Male,11.15,12.43,20,1.85,3.28,4.04,New York,Saturday
721,47,Male,6.19,11.51,18,3.76,0.2,2.62,Los Angeles,Sunday
722,32,Male,1.15,9.8,10,4.48,2.99,0.58,Chicago,Monday
723,44,Female,4.11,9.13,3,4.23,4.35,0.65,Chicago,Tuesday
724,51,Female,1.49,5.12,14,0.91,4.45,2.68,New York,Wednesday
725,55,Male,1.4,11.61,10,4.78,2.25,4.68,Phoenix,Thursday
726,50,Female,4.03,7.52,26,1.88,2.3,1.54,Houston,Friday
727,41,Female,4.03,1.92,18,1.7,0.38,4.35,Chicago,Saturday
728,32,Male,9.66,5.07,20,0.31,3.35,3.82,New York,Sunday
729,47,Male,11.72,13.16,6,2.43,4.11,1.24,Houston,Monday
730,59,Female,5.08,12.06,8,0.55,1.22,0.18,Phoenix,Tuesday
731,34,Male,5.72,13.76,14,1.24,2.11,0.51,Chicago,Wednesday
732,22,Female,10.29,9.16,29,1.58,4.19,3.64,New York,Thursday
733,46,Female,3.95,4.22,11,4.04,4.39,1,New York,Friday
734,21,Female,2.72,3.12,17,4.38,1.22,1.86,New York,Saturday
735,27,Female,10.38,3.43,18,1.51,2.75,2.51,Chicago,Sunday
736,34,Male,1.51,1.26,26,4.29,0.96,3.63,Houston,Monday
737,27,Male,7.82,6.08,14,4.29,0.51,0.57,New York,Tuesday
738,34,Male,7.18,3.49,26,3.82,4.56,2.03,Phoenix,Wednesday
739,37,Male,4.81,6.35,25,0.73,4.1,2.43,New York,Thursday
740,41,Female,4.47,13.15,16,3.45,3.8,2.7,Houston,Friday
741,22,Female,9.49,6.6,15,4.73,0.24,4.09,Chicago,Saturday
742,51,Male,1.95,12.41,27,3.41,4.22,0.86,New York,Sunday
743,23,Female,3.6,8.87,4,1.66,2.19,4.04,New York,Monday
744,19,Female,9.06,4.21,5,2.5,1.71,3.46,Phoenix,Tuesday
745,30,Female,7.03,5.63,28,3.23,2.73,2.78,Phoenix,Wednesday
746,28,Male,2.41,2.09,26,2.55,0.46,3.5,New York,Thursday
747,40,Male,10.7,5.34,24,0.6,3.78,2.06,New York,Friday
748,33,Male,5.33,9.81,12,1.56,2.91,0.69,Phoenix,Saturday
749,48,Female,10.11,1.94,11,4.01,0.93,3.33,Houston,Sunday
750,28,Male,9.66,3.67,28,4.31,0.94,2.62,Los Angeles,Monday
751,33,Male,7.87,5.96,22,0.69,0.92,3.2,Los Angeles,Tuesday
752,25,Male,6.44,13.77,10,4.76,0.29,1.69,New York,Wednesday
753,21,Male,11.78,11.2,12,1.64,2.94,4.53,Phoenix,Thursday
754,57,Male,2.59,10.54,21,3.31,4.2,2.94,Chicago,Friday
755,21,Male,8.98,2.51,5,3.76,0.09,0.43,Chicago,Saturday
756,42,Female,3.1,11.15,26,4.06,0.25,2.25,Los Angeles,Sunday
757,20,Female,4.72,11.21,7,4.73,2.86,3.78,Houston,Monday
758,49,Male,4.4,8.81,5,1.56,4.1,3.97,Los Angeles,Tuesday
759,20,Male,11.42,13.87,28,4.29,1.63,2.47,New York,Wednesday
760,44,Female,11.64,5.23,29,0.66,1.75,4.47,Houston,Thursday
761,46,Female,3.01,13.24,18,3.53,2.98,1.34,Chicago,Friday
762,49,Male,1.24,12.89,19,3.71,1.37,2.05,Phoenix,Saturday
763,36,Male,8.92,1.15,17,3.39,0.13,4.49,Phoenix,Sunday
764,38,Male,5.6,6.85,5,1.26,3.68,4.48,New York,Monday
765,22,Male,1.98,13.7,14,4.37,3.13,3.43,Los Angeles,Tuesday
766,35,Female,8.52,2.34,11,0.84,2.9,4.29,New York,Wednesday
767,45,Male,7,8.12,23,0.27,3.71,0.44,Phoenix,Thursday
768,59,Male,11.79,13.73,14,3.59,3.38,4.32,Chicago,Friday
769,39,Male,3.5,8.22,28,2.38,1.03,1.6,Phoenix,Saturday
770,38,Male,5.44,3.47,17,4.25,1.76,0.89,Houston,Sunday
771,23,Female,6.97,8.57,4,1.92,0.63,1.2,Phoenix,Monday
772,18,Female,9.71,3.66,25,0.84,0.65,2.09,Phoenix,Tuesday
773,22,Female,7.04,7.76,20,4.18,3.38,1.26,Houston,Wednesday
774,58,Male,7.74,1.96,22,2.74,4.29,1.6,Los Angeles,Thursday
775,29,Male,3.49,8.87,14,0.95,4.81,0.67,Phoenix,Friday
776,43,Female,10.32,7.72,25,3.6,3.14,1.48,New York,Saturday
777,51,Male,5.71,10.62,6,2.56,0.92,2.86,Phoenix,Sunday
778,31,Male,2.55,9.2,25,3.02,0.53,2.21,New York,Monday
779,43,Female,8.31,8.14,18,2.3,4.06,1.73,Houston,Tuesday
780,44,Female,3.38,9.97,25,4.14,2.89,3.73,Phoenix,Wednesday
781,26,Female,2.07,2.87,18,4.15,3.09,4.47,Houston,Thursday
782,43,Female,10.48,8.74,3,3.55,3.91,3.78,Houston,Friday
783,39,Male,6.06,3.24,24,0.53,3.52,1.66,Los Angeles,Saturday
784,47,Male,9.24,13.03,27,4.19,4.17,3.72,Phoenix,Sunday
785,34,Female,4.2,1.89,4,3.36,0.28,0.76,New York,Monday
786,43,Male,9.66,6.59,5,3.49,3.74,0.65,New York,Tuesday
787,53,Female,2.23,10.05,28,1.81,4.25,1.73,Phoenix,Wednesday
788,18,Female,4.92,6.95,23,4.4,1.43,4.04,Los Angeles,Thursday
789,25,Male,11.76,2.2,27,3.63,3.2,1.23,Los Angeles,Friday
790,52,Female,9.73,8.19,22,0.56,1.57,0.32,Los Angeles,Saturday
791,32,Male,6.47,9.34,19,2.04,4.79,0.66,New York,Sunday
792,39,Male,4.74,10.15,22,4.43,0.17,4.29,Houston,Monday
793,31,Male,10.59,5.85,24,0.24,2.9,3.17,Los Angeles,Tuesday
794,43,Male,6.99,8.33,23,4.81,0.83,1.27,New York,Wednesday
795,45,Female,9.34,6.86,3,3.4,3.56,2.78,New York,Thursday
796,40,Male,9.3,9.74,22,3.16,0.88,2.64,Houston,Friday
797,31,Female,1.2,8.59,8,1.35,1.18,3.28,Phoenix,Saturday
798,41,Female,2.39,7.83,17,1.24,2.47,1.17,Phoenix,Sunday
799,19,Female,8.26,4.24,28,4.71,4.57,4.32,Los Angeles,Monday
800,43,Female,2.78,1.03,28,1.49,1.06,1.55,Los Angeles,Tuesday
801,31,Male,3.81,3.26,16,3.88,0.72,3.47,Houston,Wednesday
802,24,Male,11.41,2.52,22,1.97,3.79,0.08,Los Angeles,Thursday
803,20,Female,7.16,6.84,17,0.7,2.5,1.86,Houston,Friday
804,40,Female,9.26,8.96,16,0.05,4.56,1.76,New York,Saturday
805,35,Male,7.14,3.77,27,2.72,0.73,2.72,Los Angeles,Sunday
806,55,Female,7.08,13.21,23,4.88,3.23,0.36,New York,Monday
807,52,Male,2.04,1.09,26,1.85,1.16,3.95,Chicago,Tuesday
808,32,Female,4.78,11.04,27,1.79,0.78,1.09,Houston,Wednesday
809,42,Male,4.11,9.13,28,1.72,3.42,3.39,Chicago,Thursday
810,54,Female,5.3,5.86,7,2.6,2.97,4.02,Los Angeles,Friday
811,45,Female,9.78,1.66,8,2.2,3.77,2.81,New York,Saturday
812,27,Male,5.09,9.16,19,4.4,1.55,3.7,Los Angeles,Sunday
813,56,Female,5.97,6.01,13,2.53,2.24,3.31,Chicago,Monday
814,34,Female,5.37,13.17,18,2.54,2.03,1.78,Los Angeles,Tuesday
815,56,Male,2.03,8.05,14,0.69,4.92,4.04,Phoenix,Wednesday
816,39,Female,5.85,13.22,17,4.91,1.46,1.47,Chicago,Thursday
817,43,Male,3.15,3.87,25,1.25,1.47,2.86,Los Angeles,Friday
818,42,Male,3.05,10.43,6,0.37,1.77,3.73,New York,Saturday
819,34,Female,2.03,9.02,29,3.32,2.82,1.89,Los Angeles,Sunday
820,30,Female,4.92,10.61,20,2.98,1.26,1.51,New York,Monday
821,37,Female,9.33,3.79,23,2.08,4.58,2.3,Phoenix,Tuesday
822,42,Female,4.04,9.64,5,2.11,1.33,4.09,Los Angeles,Wednesday
823,21,Female,4.44,7.47,24,3.93,4.48,4.65,Phoenix,Thursday
824,27,Female,8.07,10.66,10,0.98,0.52,2.73,Chicago,Friday
825,20,Female,3.15,5.25,25,4.1,3.28,3.31,New York,Saturday
826,58,Male,10.87,12.57,5,3.24,4.53,4.52,Chicago,Sunday
827,35,Female,6.72,2.1,10,2.09,0.84,0.49,New York,Monday
828,53,Male,5.92,11.49,20,2.29,4.84,1.16,Phoenix,Tuesday
829,39,Female,7.14,12.2,12,1.28,2.26,3.54,Houston,Wednesday
830,51,Female,2.83,11.62,27,3.76,4.73,4.12,Los Angeles,Thursday
831,25,Male,7.75,7.67,22,2.56,3.38,4.29,Phoenix,Friday
832,57,Female,4.99,6.7,19,1.6,1.51,2.08,New York,Saturday
833,36,Female,10.87,13.95,10,2.98,0.94,0.45,New York,Sunday
834,59,Male,2.86,3.98,25,4.98,1.52,2.19,New York,Monday
835,58,Female,6.58,8.11,13,2.18,0.47,1.15,New York,Tuesday
836,54,Female,7.58,9.72,7,4.6,0.72,1.46,Los Angeles,Wednesday
837,23,Female,1.37,10.11,28,1.73,0.52,3.86,Chicago,Thursday
838,43,Male,5,3.65,15,0.27,2.11,0.38,Houston,Friday
839,51,Female,9.06,9.5,23,1.02,3.98,4.14,Los Angeles,Saturday
840,23,Female,10.02,11.64,25,2.09,0.71,2.14,New York,Sunday
841,54,Female,4.44,1.65,7,1.1,0.65,2.98,Los Angeles,Monday
842,50,Female,9.78,12.85,26,0,3.22,0.45,Phoenix,Tuesday
843,39,Male,11.65,1.38,29,4.58,0.99,1.69,New York,Wednesday
844,38,Male,10.43,5.63,15,4.22,0.49,0.45,Houston,Thursday
845,23,Female,2.29,1.21,8,3.71,0.83,4.81,New York,Friday
846,23,Female,9.14,2,7,0.84,4.62,4.04,Houston,Saturday
847,21,Male,4.52,12.85,11,0.6,4.11,2.3,Houston,Sunday
848,47,Male,11.87,5.61,29,0.34,1.77,1.12,Chicago,Monday
849,28,Female,6.34,6.52,18,3.62,3.28,4.67,Chicago,Tuesday
850,47,Male,2.35,3.8,4,4.64,2.69,1.72,Los Angeles,Wednesday
851,48,Female,8.98,8.76,3,2.15,3.39,0.8,Los Angeles,Thursday
852,41,Male,4.55,8.73,10,0.6,3.41,2.82,Houston,Friday
853,26,Male,11.97,5.84,21,2.56,3.14,4.72,New York,Saturday
854,20,Male,11.78,5.33,13,1.74,1.33,0.02,Phoenix,Sunday
855,48,Male,8.22,12.5,14,1.87,0.2,1.19,Phoenix,Monday
856,57,Female,2.43,5.98,14,3.11,2.28,4.69,New York,Tuesday
857,54,Male,8.56,7.42,9,3.59,4.45,0.86,New York,Wednesday
858,53,Male,2.02,4.68,28,0.55,2.85,0.57,Chicago,Thursday
859,41,Female,1.32,11.23,15,0.18,4.16,2.85,Phoenix,Friday
860,48,Male,10.05,6.17,29,4.97,4.96,4.31,Houston,Saturday
861,23,Male,3.31,7.68,10,1.16,0.82,2.39,Los Angeles,Sunday
862,19,Female,5.17,4.29,24,0.27,3.46,4.97,Chicago,Monday
863,37,Male,11.71,13.84,28,0.95,3.37,3.4,Phoenix,Tuesday
864,45,Female,4.71,4.79,11,0.19,4.9,0.37,New York,Wednesday
865,28,Female,4.26,11.02,9,1.96,4.93,4.96,Phoenix,Thursday
866,21,Female,11.1,6.56,28,4.01,3.43,2.04,Houston,Friday
867,32,Female,2.22,3.68,23,1.71,1.22,1.44,Chicago,Saturday
868,23,Male,9.36,11.4,26,2.22,3.99,2.79,New York,Sunday
869,47,Female,11.87,5.34,17,3.38,0.54,1.52,Houston,Monday
870,55,Male,10.91,12.25,4,2.54,3.9,0.43,Los Angeles,Tuesday
871,19,Male,8.17,12.9,25,4.31,4.55,0.01,Chicago,Wednesday
872,32,Male,4.45,12.18,22,4.33,1.91,2.25,Houston,Thursday
873,28,Male,3.8,1.46,27,0.05,3.15,4.18,Houston,Friday
874,25,Male,10.01,11.24,14,3.89,2.15,2.86,New York,Saturday
875,43,Male,10.68,6.35,3,2.3,2.19,5,Los Angeles,Sunday
876,22,Male,6.78,12.36,25,4.94,1.55,1.43,Houston,Monday
877,23,Male,3.69,9.29,24,2.42,3.81,1.4,Chicago,Tuesday
878,43,Male,2.24,11.84,10,4.93,4.68,0.8,Houston,Wednesday
879,21,Male,1.96,7.49,7,3.77,4.7,0.82,Phoenix,Thursday
880,36,Female,8.91,7.96,17,1.24,0.87,1.43,Chicago,Friday
881,37,Female,5.62,2.88,3,2.69,4.37,3.96,Chicago,Saturday
882,50,Female,10.96,11.19,3,4.96,3.69,4.53,Houston,Sunday
883,37,Male,9.14,6.45,27,4.29,1.26,4.88,New York,Monday
884,29,Female,3.1,7.5,12,0.49,0.34,1.16,Chicago,Tuesday
885,18,Female,7.75,11.21,24,3.53,1.34,4.41,Phoenix,Wednesday
886,43,Female,5.79,8.78,12,1.73,4.56,1.64,New York,Thursday
887,31,Male,7.35,3.61,23,0.03,3.17,0.56,New York,Friday
888,55,Male,9.12,8.67,17,2.02,3.61,4.35,New York,Saturday
889,54,Male,9.87,6.3,19,1.17,1.29,3.18,Chicago,Sunday
890,28,Male,10.28,7.1,24,4.09,3.6,0.82,New York,Monday
891,53,Female,3.79,1.37,8,1.69,0.14,2.15,Houston,Tuesday
892,30,Female,1.34,3.73,5,4.14,1.88,1.44,New York,Wednesday
893,20,Female,9.13,4.65,15,0,3.13,3.68,Phoenix,Thursday
894,50,Female,2.17,10.27,18,1.54,0.73,2.27,Los Angeles,Friday
895,23,Male,4.46,1.15,10,1.21,4.12,4.95,Phoenix,Saturday
896,27,Male,1.04,6.31,17,1.17,1.18,0.27,Chicago,Sunday
897,22,Male,8.5,13.01,19,0.34,3.26,1.78,New York,Monday
898,40,Female,2.84,2.45,19,0.94,2.03,2.41,New York,Tuesday
899,27,Male,8.21,7.71,24,2.78,2.98,2.52,Houston,Wednesday
900,19,Male,11.91,11.22,28,1.46,0.54,1.58,New York,Thursday
901,30,Female,1.8,13.25,15,2.09,0.08,3.65,Phoenix,Friday
902,57,Female,1.85,10.71,19,1.88,4.55,4.37,Chicago,Saturday
903,19,Male,4.74,10.37,8,4.38,1.35,4.69,Los Angeles,Sunday
904,37,Male,10.53,11.74,19,4.53,4.1,4.03,New York,Monday
905,18,Male,3.37,6.8,18,2.46,5,4.25,Los Angeles,Tuesday
906,54,Male,4.96,11.48,16,1.65,1.06,2.75,New York,Wednesday
907,26,Male,1.75,1.1,15,0.53,1.33,4.13,Chicago,Thursday
908,34,Male,9.39,13.02,8,4.77,3.31,1.52,Phoenix,Friday
909,26,Female,5.49,6.76,5,0.3,4.83,1.99,Chicago,Saturday
910,28,Female,9.35,8.19,16,1.49,4.58,1.58,Los Angeles,Sunday
911,32,Female,10.94,4.31,16,1.49,2.51,2.34,New York,Monday
912,41,Male,3.56,10.65,17,1.6,3.98,1.43,Los Angeles,Tuesday
913,55,Female,9.88,2,10,0.82,0.68,4.81,Phoenix,Wednesday
914,52,Male,1.65,12.34,17,3.92,4.89,1.56,Chicago,Thursday
915,47,Male,10.89,11.77,24,0.61,4.82,0.49,Los Angeles,Friday
916,48,Female,8.16,3.81,29,3.17,0.82,2.63,Los Angeles,Saturday
917,22,Male,10.62,11.52,15,0.62,1.5,0.29,Phoenix,Sunday
918,31,Male,1,11.22,19,0.35,0.5,0.55,New York,Monday
919,28,Female,2.86,9.22,23,4.55,1.36,1.1,Los Angeles,Tuesday
920,26,Female,5.29,5.86,26,0.95,4.08,2.32,Phoenix,Wednesday
921,51,Female,5.17,4.53,5,4.11,1.89,2.17,New York,Thursday
922,29,Male,3.49,4.01,8,2.72,0.44,4,New York,Friday
923,52,Female,5.2,5.14,7,0.39,1.71,3.7,Chicago,Saturday
924,52,Female,2.42,12.75,24,4.78,4.91,2.13,Phoenix,Sunday
925,18,Male,5.54,2.01,28,1.23,3.15,1.67,New York,Monday
926,57,Female,9.83,11.78,19,4.3,2.08,1.58,Chicago,Tuesday
927,39,Female,6.27,5.54,25,0.84,0.83,3.87,Houston,Wednesday
928,46,Female,1.2,7.78,27,4.27,4.93,0.26,Phoenix,Thursday
929,25,Male,5.64,11.33,4,0.07,4.1,0.06,Houston,Friday
930,28,Male,1.3,12.5,28,2.56,1.41,3.98,New York,Saturday
931,58,Male,11.63,5.48,17,3.85,0.35,2.39,Phoenix,Sunday
932,54,Male,2.4,7,7,4.67,0.28,0.65,Chicago,Monday
933,31,Female,8.78,6.39,28,4.55,0.6,1.18,New York,Tuesday
934,47,Male,11.7,1.17,22,4.1,2.9,4.66,Phoenix,Wednesday
935,52,Male,10.09,4.85,8,4.44,4.64,4.3,Phoenix,Thursday
936,38,Female,8.69,6.97,8,1,2.48,3.55,Houston,Friday
937,54,Female,10.23,6.34,29,1.42,4.21,2.41,New York,Saturday
938,22,Female,11.8,10.39,20,1.44,2.23,2.6,Chicago,Sunday
939,36,Male,7.83,6,20,1.89,3.54,4.88,Chicago,Monday
940,31,Male,7.15,7.36,6,1.97,3.66,4.83,New York,Tuesday
941,43,Male,7.91,6.58,19,2.72,0.87,1.08,New York,Wednesday
942,21,Female,6.86,10.63,27,0.8,1.81,4.06,Los Angeles,Thursday
943,42,Female,7.99,12.22,16,3.46,3.19,0.99,Houston,Friday
944,59,Male,5.95,7.91,16,0.84,0.35,1.07,New York,Saturday
945,42,Female,3.4,11.26,15,1.55,1.81,3.38,New York,Sunday
946,35,Female,2.32,4.86,9,2.52,2.67,2.03,Los Angeles,Monday
947,57,Female,1.75,8.04,14,3.98,4.98,4.66,Los Angeles,Tuesday
948,25,Male,3.9,5.49,25,3.7,2.37,0.45,Phoenix,Wednesday
949,56,Female,1.51,6.38,17,3.23,4.08,2.56,Chicago,Thursday
950,57,Female,7.24,10.52,21,0.78,2.16,4.59,Houston,Friday
951,31,Male,4.12,12.46,13,2.74,3.98,4.52,Phoenix,Saturday
952,49,Male,10.07,2.58,17,0.44,2.98,0.78,New York,Sunday
953,55,Female,1.82,9.25,14,1.89,4.43,1.83,Los Angeles,Monday
954,50,Female,3.49,8.57,5,2.07,2.05,3.1,Chicago,Tuesday
955,40,Male,9.03,2.54,19,0.2,3.02,0.8,Phoenix,Wednesday
956,32,Male,7.59,3.75,5,1.37,3.15,4.84,Chicago,Thursday
957,50,Female,1.71,5.04,21,4.78,2.09,4.57,Los Angeles,Friday
958,42,Female,10.65,3.17,22,4.77,0.72,0.83,Phoenix,Saturday
959,34,Female,10.65,4.17,6,1.76,0.47,0.61,Phoenix,Sunday
960,50,Female,4.63,4.48,5,0.22,0.08,0.43,Chicago,Monday
961,19,Male,4.74,5.36,28,0.9,4.37,4.55,Los Angeles,Tuesday
962,31,Female,11.88,10.74,18,1.96,1.18,0.97,New York,Wednesday
963,57,Female,7.89,8.43,14,4.74,1.06,2.08,Phoenix,Thursday
964,57,Male,6.84,13.82,10,0.71,3.68,2.24,New York,Friday
965,56,Female,10.22,6.39,26,3.82,1.6,3,Los Angeles,Saturday
966,23,Male,4.14,10.8,19,0.54,2.53,0.36,Phoenix,Sunday
967,23,Female,5.72,12.33,9,4.91,0.81,1.13,Phoenix,Monday
968,20,Female,3.95,9.83,13,1.91,4.8,4.66,New York,Tuesday
969,24,Male,9.68,6.35,20,3.88,4.26,4.54,Houston,Wednesday
970,25,Male,7.31,10.8,3,1.71,4.32,3.91,New York,Thursday
971,59,Female,8.25,3.65,5,3.14,2.03,0.1,New York,Friday
972,32,Female,3.78,5.26,6,0.96,3.81,1.64,Houston,Saturday
973,46,Female,3.42,8.11,15,0.73,0.72,3.14,Los Angeles,Sunday
974,50,Male,6.37,8.48,8,4.69,0.04,1.38,Los Angeles,Monday
975,47,Female,9.11,1.29,28,4.59,0.1,4.55,Phoenix,Tuesday
976,56,Male,6.78,13.29,16,4.44,2.93,3.17,Chicago,Wednesday
977,44,Male,1.36,10.06,7,3.13,2.28,0.36,Chicago,Thursday
978,53,Female,10.55,7.44,18,4.04,2.59,4.55,Phoenix,Friday
979,46,Male,1.71,13.13,17,0.35,0.04,4.79,Chicago,Saturday
980,55,Female,11.51,6.71,17,1.67,2.11,0.39,New York,Sunday
981,50,Female,1.28,13.75,6,1.57,3.59,2.66,New York,Monday
982,54,Female,8.64,7.66,10,3.18,2.21,1.52,Houston,Tuesday
983,44,Female,1.9,2.49,29,1.78,3.66,1.96,Houston,Wednesday
984,50,Female,11.02,10.94,18,0.74,1.17,0.9,Phoenix,Thursday
985,21,Male,6.11,9.83,18,2.98,4.07,2.89,Phoenix,Friday
986,39,Male,2.51,11.05,6,4.07,2.94,4.79,Phoenix,Saturday
987,19,Female,4.75,13.37,15,1.91,1.05,2.52,New York,Sunday
988,27,Female,2.81,11.09,28,0.66,1.18,0.41,Chicago,Monday
989,22,Male,2.88,8.95,15,0.98,3.14,3.1,Phoenix,Tuesday
990,27,Male,11.43,12.15,4,1.19,4.15,1.7,Phoenix,Wednesday
991,50,Male,5.9,9.75,5,1.5,2.08,4.28,New York,Thursday
992,55,Male,9.68,6.31,24,3.21,1.29,2.17,New York,Friday
993,30,Female,8.04,12.51,10,3,4.34,0.96,New York,Saturday
994,48,Female,8.44,3.88,26,3.48,3.35,0.96,Chicago,Sunday
995,53,Male,2.45,10.29,17,1.81,2.24,3.84,Phoenix,Monday
996,41,Female,3.58,12.46,13,4.12,2.44,1.33,Los Angeles,Tuesday
997,32,Male,9.65,10.51,11,1.02,1.02,3.84,Los Angeles,Wednesday
998,46,Female,11.68,10.06,9,2.35,3.13,1.03,Phoenix,Thursday
999,25,Male,3.89,10.78,15,4,1.79,1.61,Phoenix,Friday
1000,22,Female,3.99,7.05,4,0.9,4.98,2.33,Phoenix,Saturday
